Runs,Ave,100,Start Date,Name,Country
4324,34.59,4,01/31/06,Kumar Sangakkara,Sri Lanka
4386,34.8,4,02/07/06,Kumar Sangakkara,Sri Lanka
4469,35.18,4,02/10/06,Kumar Sangakkara,Sri Lanka
4482,35.01,4,02/12/06,Kumar Sangakkara,Sri Lanka
4541,35.2,4,02/14/06,Kumar Sangakkara,Sri Lanka
4591,35.31,4,02/20/06,Kumar Sangakkara,Sri Lanka
4614,35.22,4,02/22/06,Kumar Sangakkara,Sri Lanka
4723,35.78,5,02/25/06,Kumar Sangakkara,Sri Lanka
4723,35.78,5,03/17/06,Kumar Sangakkara,Sri Lanka
4724,35.51,5,03/19/06,Kumar Sangakkara,Sri Lanka
4746,35.41,5,03/22/06,Kumar Sangakkara,Sri Lanka
4761,35.26,5,06/17/06,Kumar Sangakkara,Sri Lanka
4812,35.38,5,06/20/06,Kumar Sangakkara,Sri Lanka
4870,35.8,5,06/24/06,Kumar Sangakkara,Sri Lanka
4877,35.59,5,06/28/06,Kumar Sangakkara,Sri Lanka
4900,35.76,5,07/01/06,Kumar Sangakkara,Sri Lanka
4946,35.84,5,07/04/06,Kumar Sangakkara,Sri Lanka
4974,35.78,5,07/06/06,Kumar Sangakkara,Sri Lanka
4974,35.78,5,08/18/06,Kumar Sangakkara,Sri Lanka
4996,35.68,5,10/07/06,Kumar Sangakkara,Sri Lanka
5076,36,5,10/10/06,Kumar Sangakkara,Sri Lanka
5076,36,5,10/14/06,Kumar Sangakkara,Sri Lanka
5115,36.02,5,10/17/06,Kumar Sangakkara,Sri Lanka
5134,36.15,5,10/20/06,Kumar Sangakkara,Sri Lanka
5134,35.9,5,10/24/06,Kumar Sangakkara,Sri Lanka
5170,35.9,5,12/28/06,Kumar Sangakkara,Sri Lanka
5259,36.26,5,12/31/06,Kumar Sangakkara,Sri Lanka
5274,36.12,5,01/02/07,Kumar Sangakkara,Sri Lanka
5353,36.41,5,01/06/07,Kumar Sangakkara,Sri Lanka
5353,36.41,5,01/09/07,Kumar Sangakkara,Sri Lanka
5365,36.25,5,02/08/07,Kumar Sangakkara,Sri Lanka
5475,36.74,6,02/11/07,Kumar Sangakkara,Sri Lanka
5475,36.5,6,02/14/07,Kumar Sangakkara,Sri Lanka
5476,36.26,6,02/17/07,Kumar Sangakkara,Sri Lanka
5552,36.52,6,03/15/07,Kumar Sangakkara,Sri Lanka
5608,36.65,6,03/21/07,Kumar Sangakkara,Sri Lanka
5623,36.51,6,03/23/07,Kumar Sangakkara,Sri Lanka
5651,36.45,6,03/28/07,Kumar Sangakkara,Sri Lanka
5658,36.26,6,04/01/07,Kumar Sangakkara,Sri Lanka
5675,36.14,6,04/04/07,Kumar Sangakkara,Sri Lanka
5744,36.58,6,04/12/07,Kumar Sangakkara,Sri Lanka
5744,36.35,6,04/16/07,Kumar Sangakkara,Sri Lanka
5754,36.18,6,04/18/07,Kumar Sangakkara,Sri Lanka
5772,36.07,6,04/24/07,Kumar Sangakkara,Sri Lanka
5826,36.18,6,04/28/07,Kumar Sangakkara,Sri Lanka
5842,36.06,6,07/20/07,Kumar Sangakkara,Sri Lanka
5848,35.87,6,07/23/07,Kumar Sangakkara,Sri Lanka
5866,35.76,6,07/25/07,Kumar Sangakkara,Sri Lanka
5904,35.78,6,10/01/07,Kumar Sangakkara,Sri Lanka
5913,35.62,6,10/04/07,Kumar Sangakkara,Sri Lanka
5922,35.46,6,10/07/07,Kumar Sangakkara,Sri Lanka
5991,35.66,6,10/10/07,Kumar Sangakkara,Sri Lanka
6017,35.6,6,10/13/07,Kumar Sangakkara,Sri Lanka
6017,35.6,6,02/05/08,Kumar Sangakkara,Sri Lanka
6059,35.64,6,02/08/08,Kumar Sangakkara,Sri Lanka
6069,35.49,6,02/12/08,Kumar Sangakkara,Sri Lanka
6149,35.75,6,02/15/08,Kumar Sangakkara,Sri Lanka
6277,36.28,7,02/19/08,Kumar Sangakkara,Sri Lanka
6299,36.2,7,02/22/08,Kumar Sangakkara,Sri Lanka
6332,36.18,7,02/26/08,Kumar Sangakkara,Sri Lanka
6343,36.03,7,02/29/08,Kumar Sangakkara,Sri Lanka
6366,35.96,7,04/10/08,Kumar Sangakkara,Sri Lanka
6394,35.92,7,04/12/08,Kumar Sangakkara,Sri Lanka
6395,35.72,7,04/15/08,Kumar Sangakkara,Sri Lanka
6496,36.08,8,06/25/08,Kumar Sangakkara,Sri Lanka
6496,35.88,8,06/26/08,Kumar Sangakkara,Sri Lanka
6608,36.3,9,06/29/08,Kumar Sangakkara,Sri Lanka
6729,36.77,10,06/30/08,Kumar Sangakkara,Sri Lanka
6736,36.6,10,07/03/08,Kumar Sangakkara,Sri Lanka
6740,36.43,10,07/06/08,Kumar Sangakkara,Sri Lanka
6759,36.33,10,08/18/08,Kumar Sangakkara,Sri Lanka
6761,36.15,10,08/20/08,Kumar Sangakkara,Sri Lanka
6770,36.01,10,08/24/08,Kumar Sangakkara,Sri Lanka
6776,35.85,10,08/27/08,Kumar Sangakkara,Sri Lanka
6777,35.66,10,08/29/08,Kumar Sangakkara,Sri Lanka
6823,35.91,10,11/20/08,Kumar Sangakkara,Sri Lanka
6851,36.05,10,11/22/08,Kumar Sangakkara,Sri Lanka
6908,36.16,10,11/24/08,Kumar Sangakkara,Sri Lanka
6931,36.09,10,11/28/08,Kumar Sangakkara,Sri Lanka
6959,36.05,10,11/30/08,Kumar Sangakkara,Sri Lanka
6963,35.89,10,01/12/09,Kumar Sangakkara,Sri Lanka
6963,35.7,10,01/14/09,Kumar Sangakkara,Sri Lanka
7022,35.82,10,01/16/09,Kumar Sangakkara,Sri Lanka
7071,35.89,10,01/20/09,Kumar Sangakkara,Sri Lanka
7087,35.79,10,01/21/09,Kumar Sangakkara,Sri Lanka
7137,35.86,10,01/24/09,Kumar Sangakkara,Sri Lanka
7181,35.9,10,01/28/09,Kumar Sangakkara,Sri Lanka
7185,35.74,10,01/31/09,Kumar Sangakkara,Sri Lanka
7268,35.98,10,02/03/09,Kumar Sangakkara,Sri Lanka
7324,36.07,10,02/05/09,Kumar Sangakkara,Sri Lanka
7408,36.31,10,02/08/09,Kumar Sangakkara,Sri Lanka
7444,36.31,10,07/30/09,Kumar Sangakkara,Sri Lanka
7446,36.14,10,08/01/09,Kumar Sangakkara,Sri Lanka
7483,36.32,10,08/03/09,Kumar Sangakkara,Sri Lanka
7522,36.33,10,08/07/09,Kumar Sangakkara,Sri Lanka
7538,36.24,10,08/09/09,Kumar Sangakkara,Sri Lanka
7556,36.15,10,09/08/09,Kumar Sangakkara,Sri Lanka
7561,36,10,09/12/09,Kumar Sangakkara,Sri Lanka
7594,35.99,10,09/14/09,Kumar Sangakkara,Sri Lanka
7648,36.07,10,09/22/09,Kumar Sangakkara,Sri Lanka
7649,35.91,10,09/25/09,Kumar Sangakkara,Sri Lanka
7660,35.79,10,09/27/09,Kumar Sangakkara,Sri Lanka
7750,36.04,10,12/15/09,Kumar Sangakkara,Sri Lanka
7771,35.97,10,12/18/09,Kumar Sangakkara,Sri Lanka
7817,36.02,10,12/21/09,Kumar Sangakkara,Sri Lanka
7877,36.13,10,12/24/09,Kumar Sangakkara,Sri Lanka
7878,35.97,10,12/27/09,Kumar Sangakkara,Sri Lanka
7952,36.14,10,01/04/10,Kumar Sangakkara,Sri Lanka
8012,36.25,10,01/05/10,Kumar Sangakkara,Sri Lanka
8029,36.33,10,01/08/10,Kumar Sangakkara,Sri Lanka
8097,36.47,10,01/10/10,Kumar Sangakkara,Sri Lanka
8152,36.55,10,01/13/10,Kumar Sangakkara,Sri Lanka
8194,36.58,10,06/15/10,Kumar Sangakkara,Sri Lanka
8246,36.64,10,06/18/10,Kumar Sangakkara,Sri Lanka
8319,36.8,10,06/22/10,Kumar Sangakkara,Sri Lanka
8336,36.72,10,06/24/10,Kumar Sangakkara,Sri Lanka
8384,36.77,10,08/13/10,Kumar Sangakkara,Sri Lanka
8386,36.62,10,08/16/10,Kumar Sangakkara,Sri Lanka
8426,36.63,10,08/19/10,Kumar Sangakkara,Sri Lanka
8439,36.69,10,08/22/10,Kumar Sangakkara,Sri Lanka
8510,36.83,10,08/28/10,Kumar Sangakkara,Sri Lanka
8559,36.89,10,11/03/10,Kumar Sangakkara,Sri Lanka
8604,36.92,10,11/05/10,Kumar Sangakkara,Sri Lanka
8604,36.76,10,11/07/10,Kumar Sangakkara,Sri Lanka
8604,36.76,10,01/31/11,Kumar Sangakkara,Sri Lanka
8624,36.69,10,02/03/11,Kumar Sangakkara,Sri Lanka
8699,36.86,10,02/06/11,Kumar Sangakkara,Sri Lanka
8791,37.09,10,02/20/11,Kumar Sangakkara,Sri Lanka
8840,37.14,10,02/26/11,Kumar Sangakkara,Sri Lanka
8867,37.25,10,03/01/11,Kumar Sangakkara,Sri Lanka
8940,37.56,10,03/05/11,Kumar Sangakkara,Sri Lanka
8951,37.6,10,03/10/11,Kumar Sangakkara,Sri Lanka
9062,37.91,11,03/18/11,Kumar Sangakkara,Sri Lanka
9062,37.91,11,03/26/11,Kumar Sangakkara,Sri Lanka
9116,37.98,11,03/29/11,Kumar Sangakkara,Sri Lanka
9164,38.02,11,04/02/11,Kumar Sangakkara,Sri Lanka
9168,37.88,11,06/28/11,Kumar Sangakkara,Sri Lanka
9237,38.01,11,07/01/11,Kumar Sangakkara,Sri Lanka
9262,37.95,11,07/03/11,Kumar Sangakkara,Sri Lanka
9337,38.11,11,07/06/11,Kumar Sangakkara,Sri Lanka
9385,38.15,11,07/09/11,Kumar Sangakkara,Sri Lanka
9401,38.06,11,08/10/11,Kumar Sangakkara,Sri Lanka
9453,38.11,11,08/14/11,Kumar Sangakkara,Sri Lanka
9502,38.16,11,08/16/11,Kumar Sangakkara,Sri Lanka
9533,38.13,11,08/20/11,Kumar Sangakkara,Sri Lanka
9540,38,11,08/22/11,Kumar Sangakkara,Sri Lanka
9545,37.87,11,11/11/11,Kumar Sangakkara,Sri Lanka
9550,37.74,11,11/14/11,Kumar Sangakkara,Sri Lanka
9595,37.77,11,11/18/11,Kumar Sangakkara,Sri Lanka
9653,37.85,11,11/20/11,Kumar Sangakkara,Sri Lanka
9731,38.01,11,11/23/11,Kumar Sangakkara,Sri Lanka
9735,37.87,11,01/11/12,Kumar Sangakkara,Sri Lanka
9738,37.74,11,01/14/12,Kumar Sangakkara,Sri Lanka
9776,37.74,11,01/17/12,Kumar Sangakkara,Sri Lanka
9808,37.72,11,01/20/12,Kumar Sangakkara,Sri Lanka
9910,37.96,12,01/22/12,Kumar Sangakkara,Sri Lanka
9936,37.92,12,02/08/12,Kumar Sangakkara,Sri Lanka
9958,37.86,12,02/10/12,Kumar Sangakkara,Sri Lanka
9989,37.83,12,02/14/12,Kumar Sangakkara,Sri Lanka
10019,37.8,12,02/17/12,Kumar Sangakkara,Sri Lanka
10027,37.69,12,02/21/12,Kumar Sangakkara,Sri Lanka
10049,37.63,12,02/24/12,Kumar Sangakkara,Sri Lanka
10154,37.88,13,02/28/12,Kumar Sangakkara,Sri Lanka
10218,37.98,13,03/02/12,Kumar Sangakkara,Sri Lanka
10260,38,13,03/04/12,Kumar Sangakkara,Sri Lanka
10311,38.18,13,03/06/12,Kumar Sangakkara,Sri Lanka
10330,38.11,13,03/08/12,Kumar Sangakkara,Sri Lanka
10395,38.21,13,03/13/12,Kumar Sangakkara,Sri Lanka
10466,38.33,13,03/15/12,Kumar Sangakkara,Sri Lanka
10472,38.21,13,03/20/12,Kumar Sangakkara,Sri Lanka
10481,38.11,13,06/07/12,Kumar Sangakkara,Sri Lanka
10499,38.03,13,06/09/12,Kumar Sangakkara,Sri Lanka
10499,38.03,13,06/13/12,Kumar Sangakkara,Sri Lanka
10596,38.25,13,06/16/12,Kumar Sangakkara,Sri Lanka
10636,38.25,13,06/18/12,Kumar Sangakkara,Sri Lanka
10769,38.59,14,07/21/12,Kumar Sangakkara,Sri Lanka
10769,38.59,14,07/24/12,Kumar Sangakkara,Sri Lanka
10842,38.72,14,07/28/12,Kumar Sangakkara,Sri Lanka
10853,38.62,14,11/04/12,Kumar Sangakkara,Sri Lanka
10868,38.53,14,11/06/12,Kumar Sangakkara,Sri Lanka
10910,38.68,14,11/10/12,Kumar Sangakkara,Sri Lanka
10915,38.56,14,11/12/12,Kumar Sangakkara,Sri Lanka
10978,38.65,14,03/23/13,Kumar Sangakkara,Sri Lanka
10978,38.65,14,03/25/13,Kumar Sangakkara,Sri Lanka
11026,38.68,14,03/28/13,Kumar Sangakkara,Sri Lanka
11094,38.79,14,06/09/13,Kumar Sangakkara,Sri Lanka
11228,39.25,15,06/13/13,Kumar Sangakkara,Sri Lanka
11231,39.13,15,06/17/13,Kumar Sangakkara,Sri Lanka
11248,39.05,15,06/20/13,Kumar Sangakkara,Sri Lanka
11265,38.97,15,06/28/13,Kumar Sangakkara,Sri Lanka
11265,38.97,15,07/02/13,Kumar Sangakkara,Sri Lanka
11355,39.29,15,07/07/13,Kumar Sangakkara,Sri Lanka
11355,39.15,15,07/09/13,Kumar Sangakkara,Sri Lanka
11426,39.26,15,07/11/13,Kumar Sangakkara,Sri Lanka
11595,39.7,16,07/20/13,Kumar Sangakkara,Sri Lanka
11632,39.69,16,07/23/13,Kumar Sangakkara,Sri Lanka
11632,39.56,16,07/26/13,Kumar Sangakkara,Sri Lanka
11723,39.73,16,07/28/13,Kumar Sangakkara,Sri Lanka
11798,39.99,16,07/31/13,Kumar Sangakkara,Sri Lanka
11877,40.12,16,11/10/13,Kumar Sangakkara,Sri Lanka
11948,40.36,16,11/12/13,Kumar Sangakkara,Sri Lanka
11948,40.22,16,11/16/13,Kumar Sangakkara,Sri Lanka
11971,40.17,16,12/18/13,Kumar Sangakkara,Sri Lanka
12029,40.23,16,12/20/13,Kumar Sangakkara,Sri Lanka
12043,40.14,16,12/22/13,Kumar Sangakkara,Sri Lanka
12094,40.17,16,12/25/13,Kumar Sangakkara,Sri Lanka
12116,40.11,16,12/27/13,Kumar Sangakkara,Sri Lanka
20,20,0,11/22/91,Inzamam-ul-Haq,Pakistan
80,40,0,11/24/91,Inzamam-ul-Haq,Pakistan
80,40,0,01/10/92,Inzamam-ul-Haq,Pakistan
128,42.66,0,01/13/92,Inzamam-ul-Haq,Pakistan
188,47,0,01/15/92,Inzamam-ul-Haq,Pakistan
289,57.8,1,01/17/92,Inzamam-ul-Haq,Pakistan
406,67.66,2,01/19/92,Inzamam-ul-Haq,Pakistan
433,61.85,2,02/23/92,Inzamam-ul-Haq,Pakistan
447,55.87,2,02/27/92,Inzamam-ul-Haq,Pakistan
447,49.66,2,03/01/92,Inzamam-ul-Haq,Pakistan
449,44.9,2,03/04/92,Inzamam-ul-Haq,Pakistan
497,45.18,2,03/08/92,Inzamam-ul-Haq,Pakistan
513,42.75,2,03/11/92,Inzamam-ul-Haq,Pakistan
524,40.3,2,03/15/92,Inzamam-ul-Haq,Pakistan
529,37.78,2,03/18/92,Inzamam-ul-Haq,Pakistan
589,39.26,2,03/21/92,Inzamam-ul-Haq,Pakistan
631,39.43,2,03/25/92,Inzamam-ul-Haq,Pakistan
633,37.23,2,05/20/92,Inzamam-ul-Haq,Pakistan
648,36,2,05/22/92,Inzamam-ul-Haq,Pakistan
658,34.63,2,08/20/92,Inzamam-ul-Haq,Pakistan
674,33.7,2,08/22/92,Inzamam-ul-Haq,Pakistan
749,35.66,2,08/24/92,Inzamam-ul-Haq,Pakistan
777,35.31,2,12/04/92,Inzamam-ul-Haq,Pakistan
799,34.73,2,12/10/92,Inzamam-ul-Haq,Pakistan
817,34.04,2,12/12/92,Inzamam-ul-Haq,Pakistan
877,36.54,2,12/13/92,Inzamam-ul-Haq,Pakistan
894,35.76,2,12/17/92,Inzamam-ul-Haq,Pakistan
894,34.38,2,12/26/92,Inzamam-ul-Haq,Pakistan
896,33.18,2,12/28/92,Inzamam-ul-Haq,Pakistan
898,32.07,2,12/30/92,Inzamam-ul-Haq,Pakistan
898,30.96,2,01/09/93,Inzamam-ul-Haq,Pakistan
937,32.31,2,01/12/93,Inzamam-ul-Haq,Pakistan
977,32.56,2,01/14/93,Inzamam-ul-Haq,Pakistan
1067,34.41,2,02/01/93,Inzamam-ul-Haq,Pakistan
1094,35.29,2,02/02/93,Inzamam-ul-Haq,Pakistan
1114,34.81,2,02/04/93,Inzamam-ul-Haq,Pakistan
1161,35.18,2,02/09/93,Inzamam-ul-Haq,Pakistan
1184,34.82,2,02/13/93,Inzamam-ul-Haq,Pakistan
1234,35.25,2,03/23/93,Inzamam-ul-Haq,Pakistan
1245,34.58,2,03/26/93,Inzamam-ul-Haq,Pakistan
1335,37.08,2,03/27/93,Inzamam-ul-Haq,Pakistan
1352,36.54,2,03/30/93,Inzamam-ul-Haq,Pakistan
1405,36.97,2,04/03/93,Inzamam-ul-Haq,Pakistan
1430,36.66,2,10/29/93,Inzamam-ul-Haq,Pakistan
1467,36.67,2,10/30/93,Inzamam-ul-Haq,Pakistan
1487,36.26,2,11/01/93,Inzamam-ul-Haq,Pakistan
1540,36.66,2,11/02/93,Inzamam-ul-Haq,Pakistan
1570,36.51,2,11/05/93,Inzamam-ul-Haq,Pakistan
1582,35.95,2,12/24/93,Inzamam-ul-Haq,Pakistan
1626,36.95,2,12/25/93,Inzamam-ul-Haq,Pakistan
1706,38.77,2,12/27/93,Inzamam-ul-Haq,Pakistan
1707,37.93,2,03/03/94,Inzamam-ul-Haq,Pakistan
1721,37.41,2,03/06/94,Inzamam-ul-Haq,Pakistan
1809,38.48,2,03/09/94,Inzamam-ul-Haq,Pakistan
1816,37.83,2,03/13/94,Inzamam-ul-Haq,Pakistan
1820,37.14,2,03/16/94,Inzamam-ul-Haq,Pakistan
1821,36.42,2,04/15/94,Inzamam-ul-Haq,Pakistan
1871,37.42,2,04/17/94,Inzamam-ul-Haq,Pakistan
2008,40.16,3,04/20/94,Inzamam-ul-Haq,Pakistan
2020,39.6,3,04/22/94,Inzamam-ul-Haq,Pakistan
2073,40.64,3,08/03/94,Inzamam-ul-Haq,Pakistan
2087,40.13,3,08/06/94,Inzamam-ul-Haq,Pakistan
2097,39.56,3,08/07/94,Inzamam-ul-Haq,Pakistan
2130,39.44,3,08/22/94,Inzamam-ul-Haq,Pakistan
2155,39.18,3,08/24/94,Inzamam-ul-Haq,Pakistan
2184,39,3,09/07/94,Inzamam-ul-Haq,Pakistan
2186,38.35,3,09/11/94,Inzamam-ul-Haq,Pakistan
2245,38.7,3,10/14/94,Inzamam-ul-Haq,Pakistan
2296,39.58,3,10/16/94,Inzamam-ul-Haq,Pakistan
2306,39.08,3,10/20/94,Inzamam-ul-Haq,Pakistan
2397,40.62,3,10/22/94,Inzamam-ul-Haq,Pakistan
2416,40.26,3,10/28/94,Inzamam-ul-Haq,Pakistan
2426,39.77,3,10/30/94,Inzamam-ul-Haq,Pakistan
2458,39.64,3,12/02/94,Inzamam-ul-Haq,Pakistan
2520,40,3,12/04/94,Inzamam-ul-Haq,Pakistan
2575,40.23,3,12/10/94,Inzamam-ul-Haq,Pakistan
2592,39.87,3,12/13/94,Inzamam-ul-Haq,Pakistan
2592,39.87,3,12/17/94,Inzamam-ul-Haq,Pakistan
2607,39.5,3,12/19/94,Inzamam-ul-Haq,Pakistan
2611,38.97,3,01/10/95,Inzamam-ul-Haq,Pakistan
2630,38.67,3,01/12/95,Inzamam-ul-Haq,Pakistan
2630,38.11,3,02/22/95,Inzamam-ul-Haq,Pakistan
2746,39.79,4,02/25/95,Inzamam-ul-Haq,Pakistan
2791,39.87,4,02/26/95,Inzamam-ul-Haq,Pakistan
2879,40.54,4,04/07/95,Inzamam-ul-Haq,Pakistan
2908,40.95,4,04/08/95,Inzamam-ul-Haq,Pakistan
2981,41.4,4,04/11/95,Inzamam-ul-Haq,Pakistan
2981,41.4,4,09/29/95,Inzamam-ul-Haq,Pakistan
2995,41.02,4,10/01/95,Inzamam-ul-Haq,Pakistan
3020,40.81,4,10/03/95,Inzamam-ul-Haq,Pakistan
3089,41.18,4,10/12/95,Inzamam-ul-Haq,Pakistan
3123,41.09,4,10/15/95,Inzamam-ul-Haq,Pakistan
3155,40.97,4,12/15/95,Inzamam-ul-Haq,Pakistan
3235,41.47,4,12/17/95,Inzamam-ul-Haq,Pakistan
3289,41.63,4,12/20/95,Inzamam-ul-Haq,Pakistan
3306,41.32,4,12/23/95,Inzamam-ul-Haq,Pakistan
3306,41.32,4,02/24/96,Inzamam-ul-Haq,Pakistan
3324,41.55,4,02/26/96,Inzamam-ul-Haq,Pakistan
3347,41.32,4,02/29/96,Inzamam-ul-Haq,Pakistan
3400,41.97,4,03/03/96,Inzamam-ul-Haq,Pakistan
3439,41.93,4,03/06/96,Inzamam-ul-Haq,Pakistan
3451,41.57,4,03/09/96,Inzamam-ul-Haq,Pakistan
3466,41.26,4,04/01/96,Inzamam-ul-Haq,Pakistan
3533,41.56,4,04/02/96,Inzamam-ul-Haq,Pakistan
3533,41.56,4,04/05/96,Inzamam-ul-Haq,Pakistan
3557,41.36,4,04/07/96,Inzamam-ul-Haq,Pakistan
3566,40.98,4,04/12/96,Inzamam-ul-Haq,Pakistan
3567,40.53,4,04/13/96,Inzamam-ul-Haq,Pakistan
3573,40.14,4,04/15/96,Inzamam-ul-Haq,Pakistan
3614,40.15,4,04/16/96,Inzamam-ul-Haq,Pakistan
3651,40.56,4,08/29/96,Inzamam-ul-Haq,Pakistan
3657,40.18,4,08/31/96,Inzamam-ul-Haq,Pakistan
3662,39.8,4,09/16/96,Inzamam-ul-Haq,Pakistan
3691,39.68,4,09/17/96,Inzamam-ul-Haq,Pakistan
3731,39.69,4,09/21/96,Inzamam-ul-Haq,Pakistan
3740,39.36,4,09/23/96,Inzamam-ul-Haq,Pakistan
3754,39.1,4,12/04/96,Inzamam-ul-Haq,Pakistan
3756,38.72,4,12/06/96,Inzamam-ul-Haq,Pakistan
3763,38.39,4,12/08/96,Inzamam-ul-Haq,Pakistan
3797,38.35,4,12/15/96,Inzamam-ul-Haq,Pakistan
3809,38.09,4,12/17/96,Inzamam-ul-Haq,Pakistan
3817,37.79,4,01/01/97,Inzamam-ul-Haq,Pakistan
3818,37.43,4,01/03/97,Inzamam-ul-Haq,Pakistan
3828,37.16,4,01/07/97,Inzamam-ul-Haq,Pakistan
3870,37.21,4,01/14/97,Inzamam-ul-Haq,Pakistan
3934,37.46,4,01/16/97,Inzamam-ul-Haq,Pakistan
3939,37.16,4,01/18/97,Inzamam-ul-Haq,Pakistan
3944,36.85,4,01/20/97,Inzamam-ul-Haq,Pakistan
3953,36.6,4,04/04/97,Inzamam-ul-Haq,Pakistan
3999,36.68,4,04/06/97,Inzamam-ul-Haq,Pakistan
4061,36.91,4,04/07/97,Inzamam-ul-Haq,Pakistan
4075,36.71,4,04/09/97,Inzamam-ul-Haq,Pakistan
4136,36.92,4,04/11/97,Inzamam-ul-Haq,Pakistan
4166,36.86,4,05/09/97,Inzamam-ul-Haq,Pakistan
4188,36.73,4,05/12/97,Inzamam-ul-Haq,Pakistan
4227,37.07,4,05/21/97,Inzamam-ul-Haq,Pakistan
4227,37.07,4,05/24/97,Inzamam-ul-Haq,Pakistan
4275,37.17,4,07/14/97,Inzamam-ul-Haq,Pakistan
4352,37.51,4,07/16/97,Inzamam-ul-Haq,Pakistan
4352,37.19,4,07/20/97,Inzamam-ul-Haq,Pakistan
4365,36.99,4,09/13/97,Inzamam-ul-Haq,Pakistan
4375,36.76,4,09/14/97,Inzamam-ul-Haq,Pakistan
4446,37.36,4,09/21/97,Inzamam-ul-Haq,Pakistan
4481,37.65,4,09/28/97,Inzamam-ul-Haq,Pakistan
4555,38.27,4,09/30/97,Inzamam-ul-Haq,Pakistan
4555,38.27,4,10/02/97,Inzamam-ul-Haq,Pakistan
4640,38.66,4,11/02/97,Inzamam-ul-Haq,Pakistan
4640,38.66,4,11/04/97,Inzamam-ul-Haq,Pakistan
4648,38.41,4,11/05/97,Inzamam-ul-Haq,Pakistan
4681,38.36,4,12/12/97,Inzamam-ul-Haq,Pakistan
4700,38.21,4,12/14/97,Inzamam-ul-Haq,Pakistan
4777,38.52,4,01/11/98,Inzamam-ul-Haq,Pakistan
4777,38.52,4,01/12/98,Inzamam-ul-Haq,Pakistan
4810,38.48,4,01/14/98,Inzamam-ul-Haq,Pakistan
4850,38.49,4,01/16/98,Inzamam-ul-Haq,Pakistan
4850,38.49,4,01/18/98,Inzamam-ul-Haq,Pakistan
4850,38.18,4,03/28/98,Inzamam-ul-Haq,Pakistan
4966,39.1,5,04/07/98,Inzamam-ul-Haq,Pakistan
4975,38.86,5,04/09/98,Inzamam-ul-Haq,Pakistan
5027,38.96,5,04/11/98,Inzamam-ul-Haq,Pakistan
5030,38.69,5,04/15/98,Inzamam-ul-Haq,Pakistan
5063,38.64,5,04/17/98,Inzamam-ul-Haq,Pakistan
5084,38.51,5,04/23/98,Inzamam-ul-Haq,Pakistan
5104,38.37,5,09/12/98,Inzamam-ul-Haq,Pakistan
5139,38.35,5,09/13/98,Inzamam-ul-Haq,Pakistan
5220,38.66,5,09/16/98,Inzamam-ul-Haq,Pakistan
5298,38.95,5,09/19/98,Inzamam-ul-Haq,Pakistan
5298,38.67,5,09/20/98,Inzamam-ul-Haq,Pakistan
5301,38.41,5,11/20/98,Inzamam-ul-Haq,Pakistan
5335,38.38,5,11/22/98,Inzamam-ul-Haq,Pakistan
5369,38.35,5,11/24/98,Inzamam-ul-Haq,Pakistan
5439,38.57,5,03/16/99,Inzamam-ul-Haq,Pakistan
5440,38.3,5,03/19/99,Inzamam-ul-Haq,Pakistan
5483,38.34,5,03/24/99,Inzamam-ul-Haq,Pakistan
5499,38.18,5,03/27/99,Inzamam-ul-Haq,Pakistan
5562,38.62,5,04/01/99,Inzamam-ul-Haq,Pakistan
5653,38.98,5,04/04/99,Inzamam-ul-Haq,Pakistan
5712,39.12,5,04/07/99,Inzamam-ul-Haq,Pakistan
5819,39.58,6,04/08/99,Inzamam-ul-Haq,Pakistan
5824,39.35,6,04/12/99,Inzamam-ul-Haq,Pakistan
5828,39.11,6,04/13/99,Inzamam-ul-Haq,Pakistan
5867,39.37,6,04/16/99,Inzamam-ul-Haq,Pakistan
5867,39.11,6,05/16/99,Inzamam-ul-Haq,Pakistan
5879,38.93,6,05/20/99,Inzamam-ul-Haq,Pakistan
5960,39.21,6,05/23/99,Inzamam-ul-Haq,Pakistan
6033,39.69,6,05/28/99,Inzamam-ul-Haq,Pakistan
6040,39.47,6,05/31/99,Inzamam-ul-Haq,Pakistan
6044,39.24,6,06/05/99,Inzamam-ul-Haq,Pakistan
6085,39.25,6,06/08/99,Inzamam-ul-Haq,Pakistan
6106,39.14,6,06/11/99,Inzamam-ul-Haq,Pakistan
6106,39.14,6,06/16/99,Inzamam-ul-Haq,Pakistan
6121,38.98,6,06/20/99,Inzamam-ul-Haq,Pakistan
6145,38.89,6,09/16/99,Inzamam-ul-Haq,Pakistan
6159,38.73,6,09/18/99,Inzamam-ul-Haq,Pakistan
6214,39.08,6,09/19/99,Inzamam-ul-Haq,Pakistan
6285,39.28,6,10/14/99,Inzamam-ul-Haq,Pakistan
6327,39.29,6,10/15/99,Inzamam-ul-Haq,Pakistan
6360,39.25,6,10/18/99,Inzamam-ul-Haq,Pakistan
6421,39.39,6,10/19/99,Inzamam-ul-Haq,Pakistan
6475,39.48,6,10/22/99,Inzamam-ul-Haq,Pakistan
6487,39.31,6,01/09/00,Inzamam-ul-Haq,Pakistan
6491,39.1,6,01/10/00,Inzamam-ul-Haq,Pakistan
6499,38.91,6,01/16/00,Inzamam-ul-Haq,Pakistan
6511,38.75,6,01/19/00,Inzamam-ul-Haq,Pakistan
6517,38.56,6,01/21/00,Inzamam-ul-Haq,Pakistan
